bin,enhancer_chrom,enhancer_distance_to_promoter,enhancer_end,enhancer_name,enhancer_start,label,promoter_chrom,promoter_end,promoter_name,promoter_start,window_end,window_start,window_chrom,window_name,interactions_in_window,active_promoters_in_window
"(495816.4, 1672258]",chr11,615718.0,68873517,HUVEC|chr11:68873355-68873517,68873355,1,chr11,69490355,HUVEC|chr11:69489237-69490355,69489237,69489236.0,68873518.0,chr11,HUVEC|chr11:68873518-69489236,2.0,1.0
"(495816.4, 1672258]",chr11,615141.0,68874094,HUVEC|chr11:68873637-68874094,68873637,1,chr11,69490355,HUVEC|chr11:69489237-69490355,69489237,69489236.0,68874095.0,chr11,HUVEC|chr11:68874095-69489236,1.0,1.0
"(495816.4, 1672258]",chr11,533602.0,69515455,HUVEC|chr11:69515363-69515455,69515363,1,chr11,70051359,HUVEC|chr11:70049059-70051359,70049059,70049058.0,69515456.0,chr11,HUVEC|chr11:69515456-70049058,2.0,0.0
"(495816.4, 1672258]",chr11,533257.0,69515800,HUVEC|chr11:69515591-69515800,69515591,1,chr11,70051359,HUVEC|chr11:70049059-70051359,70049059,70049058.0,69515801.0,chr11,HUVEC|chr11:69515801-70049058,1.0,0.0
"(131310.8, 218794.8]",chr11,193580.0,71951400,HUVEC|chr11:71950400-71951400,71950400,1,chr11,72145867,HUVEC|chr11:72144982-72145867,72144982,72144981.0,71951401.0,chr11,HUVEC|chr11:71951401-72144981,1.0,0.0
"[33835, 131310.8]",chr11,118002.0,76262600,HUVEC|chr11:76261428-76262600,76261428,1,chr11,76381877,HUVEC|chr11:76380604-76381877,76380604,76380603.0,76262601.0,chr11,HUVEC|chr11:76262601-76380603,2.0,0.0
"[33835, 131310.8]",chr11,108518.0,76272084,HUVEC|chr11:76271122-76272084,76271122,1,chr11,76381877,HUVEC|chr11:76380604-76381877,76380604,76380603.0,76272085.0,chr11,HUVEC|chr11:76272085-76380603,1.0,0.0
"(218794.8, 305587.4]",chr11,295598.0,95779370,HUVEC|chr11:95779270-95779370,95779270,1,chr11,96076441,HUVEC|chr11:96074970-96076441,96074970,96074969.0,95779371.0,chr11,HUVEC|chr11:95779371-96074969,2.0,0.0
"(218794.8, 305587.4]",chr11,278986.0,95795982,HUVEC|chr11:95795079-95795982,95795079,1,chr11,96076441,HUVEC|chr11:96074970-96076441,96074970,96074969.0,95795983.0,chr11,HUVEC|chr11:95795983-96074969,1.0,0.0
"(218794.8, 305587.4]",chr11,219398.0,118971400,HUVEC|chr11:118971000-118971400,118971000,1,chr11,119192600,HUVEC|chr11:119190800-119192600,119190800,119190799.0,118971401.0,chr11,HUVEC|chr11:118971401-119190799,2.0,3.0
"[33835, 131310.8]",chr11,83578.0,124544620,HUVEC|chr11:124544600-124544620,124544600,1,chr11,124633400,HUVEC|chr11:124628200-124633400,124628200,124628199.0,124544621.0,chr11,HUVEC|chr11:124544621-124628199,2.0,1.0
"[33835, 131310.8]",chr11,81449.0,124546749,HUVEC|chr11:124546278-124546749,124546278,1,chr11,124633400,HUVEC|chr11:124628200-124633400,124628200,124628199.0,124546750.0,chr11,HUVEC|chr11:124546750-124628199,1.0,1.0
"(495816.4, 1672258]",chr12,613443.0,12235416,HUVEC|chr12:12234876-12235416,12234876,1,chr12,12850026,HUVEC|chr12:12848861-12850026,12848861,12848860.0,12235417.0,chr12,HUVEC|chr12:12235417-12848860,2.0,5.0
"(495816.4, 1672258]",chr12,600472.0,12248387,HUVEC|chr12:12248200-12248387,12248200,1,chr12,12850026,HUVEC|chr12:12848861-12850026,12848861,12848860.0,12248388.0,chr12,HUVEC|chr12:12248388-12848860,1.0,5.0
"(305587.4, 495816.4]",chr12,371998.0,12977000,HUVEC|chr12:12975409-12977000,12975409,1,chr12,13351400,HUVEC|chr12:13349000-13351400,13349000,13348999.0,12977001.0,chr12,HUVEC|chr12:12977001-13348999,6.0,3.0
"(305587.4, 495816.4]",chr12,360511.0,12988487,HUVEC|chr12:12988313-12988487,12988313,1,chr12,13351400,HUVEC|chr12:13349000-13351400,13349000,13348999.0,12988488.0,chr12,HUVEC|chr12:12988488-13348999,5.0,3.0
"(305587.4, 495816.4]",chr12,355208.0,12993790,HUVEC|chr12:12989237-12993790,12989237,1,chr12,13351400,HUVEC|chr12:13349000-13351400,13349000,13348999.0,12993791.0,chr12,HUVEC|chr12:12993791-13348999,4.0,3.0
"[33835, 131310.8]",chr12,97398.0,13251600,HUVEC|chr12:13249992-13251600,13249992,1,chr12,13351400,HUVEC|chr12:13349000-13351400,13349000,13348999.0,13251601.0,chr12,HUVEC|chr12:13251601-13348999,3.0,0.0
"[33835, 131310.8]",chr12,95598.0,13253400,HUVEC|chr12:13252400-13253400,13252400,1,chr12,13351400,HUVEC|chr12:13349000-13351400,13349000,13348999.0,13253401.0,chr12,HUVEC|chr12:13253401-13348999,2.0,0.0
"[33835, 131310.8]",chr12,93323.0,13255675,HUVEC|chr12:13254800-13255675,13254800,1,chr12,13351400,HUVEC|chr12:13349000-13351400,13349000,13348999.0,13255676.0,chr12,HUVEC|chr12:13255676-13348999,1.0,0.0
"[33835, 131310.8]",chr12,115722.0,14402600,HUVEC|chr12:14402363-14402600,14402363,1,chr12,14520740,HUVEC|chr12:14518324-14520740,14518324,14518323.0,14402601.0,chr12,HUVEC|chr12:14402601-14518323,4.0,0.0
"[33835, 131310.8]",chr12,113536.0,14404786,HUVEC|chr12:14403919-14404786,14403919,1,chr12,14520740,HUVEC|chr12:14518324-14520740,14518324,14518323.0,14404787.0,chr12,HUVEC|chr12:14404787-14518323,3.0,0.0
"[33835, 131310.8]",chr12,106886.0,14411436,HUVEC|chr12:14408951-14411436,14408951,1,chr12,14520740,HUVEC|chr12:14518324-14520740,14518324,14518323.0,14411437.0,chr12,HUVEC|chr12:14411437-14518323,2.0,0.0
"[33835, 131310.8]",chr12,104240.0,14414082,HUVEC|chr12:14412676-14414082,14412676,1,chr12,14520740,HUVEC|chr12:14518324-14520740,14518324,14518323.0,14414083.0,chr12,HUVEC|chr12:14414083-14518323,1.0,0.0
"(495816.4, 1672258]",chr12,586878.0,14526761,HUVEC|chr12:14525819-14526761,14525819,1,chr12,15115000,HUVEC|chr12:15113641-15115000,15113641,15113640.0,14526762.0,chr12,HUVEC|chr12:14526762-15113640,4.0,3.0
"(495816.4, 1672258]",chr12,575039.0,14538600,HUVEC|chr12:14537239-14538600,14537239,1,chr12,15115000,HUVEC|chr12:15113641-15115000,15113641,15113640.0,14538601.0,chr12,HUVEC|chr12:14538601-15113640,3.0,3.0
"(495816.4, 1672258]",chr12,569439.0,14544200,HUVEC|chr12:14543800-14544200,14543800,1,chr12,15115000,HUVEC|chr12:15113641-15115000,15113641,15113640.0,14544201.0,chr12,HUVEC|chr12:14544201-15113640,2.0,3.0
"(495816.4, 1672258]",chr12,566355.0,14547284,HUVEC|chr12:14546846-14547284,14546846,1,chr12,15115000,HUVEC|chr12:15113641-15115000,15113641,15113640.0,14547285.0,chr12,HUVEC|chr12:14547285-15113640,1.0,3.0
"[33835, 131310.8]",chr12,42741.0,50179201,HUVEC|chr12:50176882-50179201,50176882,1,chr12,50222839,HUVEC|chr12:50221944-50222839,50221944,50221943.0,50179202.0,chr12,HUVEC|chr12:50179202-50221943,2.0,0.0
"[33835, 131310.8]",chr12,42398.0,50179544,HUVEC|chr12:50179452-50179544,50179452,1,chr12,50222839,HUVEC|chr12:50221944-50222839,50221944,50221943.0,50179545.0,chr12,HUVEC|chr12:50179545-50221943,1.0,0.0
"[33835, 131310.8]",chr12,52581.0,53609200,HUVEC|chr12:53608200-53609200,53608200,1,chr12,53662502,HUVEC|chr12:53661783-53662502,53661783,53661782.0,53609201.0,chr12,HUVEC|chr12:53609201-53661782,2.0,0.0
"[33835, 131310.8]",chr12,52555.0,53609226,HUVEC|chr12:53609200-53609226,53609200,1,chr12,53662502,HUVEC|chr12:53661783-53662502,53661783,53661782.0,53609227.0,chr12,HUVEC|chr12:53609227-53661782,1.0,0.0
"(305587.4, 495816.4]",chr12,379567.0,58931155,HUVEC|chr12:58930867-58931155,58930867,1,chr12,59314933,HUVEC|chr12:59310724-59314933,59310724,59310723.0,58931156.0,chr12,HUVEC|chr12:58931156-59310723,1.0,0.0
"(495816.4, 1672258]",chr12,504314.0,89413800,HUVEC|chr12:89412972-89413800,89412972,1,chr12,89920172,HUVEC|chr12:89918116-89920172,89918116,89918115.0,89413801.0,chr12,HUVEC|chr12:89413801-89918115,3.0,1.0
"(495816.4, 1672258]",chr12,504279.0,89413835,HUVEC|chr12:89413800-89413835,89413800,1,chr12,89920172,HUVEC|chr12:89918116-89920172,89918116,89918115.0,89413836.0,chr12,HUVEC|chr12:89413836-89918115,2.0,1.0
"(495816.4, 1672258]",chr12,742984.0,91794643,HUVEC|chr12:91793884-91794643,91793884,1,chr12,92540504,HUVEC|chr12:92537629-92540504,92537629,92537628.0,91794644.0,chr12,HUVEC|chr12:91794644-92537628,1.0,0.0
"[33835, 131310.8]",chr12,93818.0,96789000,HUVEC|chr12:96788800-96789000,96788800,1,chr12,96883984,HUVEC|chr12:96882820-96883984,96882820,96882819.0,96789001.0,chr12,HUVEC|chr12:96789001-96882819,6.0,1.0
"[33835, 131310.8]",chr12,86604.0,96796214,HUVEC|chr12:96795400-96796214,96795400,1,chr12,96883984,HUVEC|chr12:96882820-96883984,96882820,96882819.0,96796215.0,chr12,HUVEC|chr12:96796215-96882819,1.0,0.0
"(495816.4, 1672258]",chr12,726598.0,105804573,HUVEC|chr12:105803468-105804573,105803468,1,chr12,106534216,HUVEC|chr12:106531173-106534216,106531173,106531172.0,105804574.0,chr12,HUVEC|chr12:105804574-106531172,4.0,0.0
"(495816.4, 1672258]",chr12,716171.0,105815000,HUVEC|chr12:105814918-105815000,105814918,1,chr12,106534216,HUVEC|chr12:106531173-106534216,106531173,106531172.0,105815001.0,chr12,HUVEC|chr12:105815001-106531172,3.0,0.0
"(495816.4, 1672258]",chr12,716094.0,105815077,HUVEC|chr12:105815000-105815077,105815000,1,chr12,106534216,HUVEC|chr12:106531173-106534216,106531173,106531172.0,105815078.0,chr12,HUVEC|chr12:105815078-106531172,2.0,0.0
"(495816.4, 1672258]",chr12,708890.0,105822281,HUVEC|chr12:105821342-105822281,105821342,1,chr12,106534216,HUVEC|chr12:106531173-106534216,106531173,106531172.0,105822282.0,chr12,HUVEC|chr12:105822282-106531172,1.0,0.0
"(495816.4, 1672258]",chr12,574975.0,108960390,HUVEC|chr12:108959800-108960390,108959800,1,chr12,109536764,HUVEC|chr12:109535367-109536764,109535367,109535366.0,108960391.0,chr12,HUVEC|chr12:108960391-109535366,1.0,2.0
"(218794.8, 305587.4]",chr12,293180.0,110547351,HUVEC|chr12:110547259-110547351,110547259,1,chr12,110842051,HUVEC|chr12:110840533-110842051,110840533,110840532.0,110547352.0,chr12,HUVEC|chr12:110547352-110840532,1.0,2.0
"(131310.8, 218794.8]",chr12,190089.0,118620126,HUVEC|chr12:118619968-118620126,118619968,1,chr12,118811275,HUVEC|chr12:118810217-118811275,118810217,118810216.0,118620127.0,chr12,HUVEC|chr12:118620127-118810216,4.0,0.0
"(131310.8, 218794.8]",chr12,193850.0,118620126,HUVEC|chr12:118619968-118620126,118619968,1,chr12,118815032,HUVEC|chr12:118813978-118815032,118813978,118813977.0,118620127.0,chr12,HUVEC|chr12:118620127-118813977,8.0,1.0
"(131310.8, 218794.8]",chr12,188174.0,118622041,HUVEC|chr12:118621444-118622041,118621444,1,chr12,118811275,HUVEC|chr12:118810217-118811275,118810217,118810216.0,118622042.0,chr12,HUVEC|chr12:118622042-118810216,3.0,0.0
"(131310.8, 218794.8]",chr12,191935.0,118622041,HUVEC|chr12:118621444-118622041,118621444,1,chr12,118815032,HUVEC|chr12:118813978-118815032,118813978,118813977.0,118622042.0,chr12,HUVEC|chr12:118622042-118813977,6.0,1.0
"(131310.8, 218794.8]",chr12,183298.0,118626917,HUVEC|chr12:118626523-118626917,118626523,1,chr12,118811275,HUVEC|chr12:118810217-118811275,118810217,118810216.0,118626918.0,chr12,HUVEC|chr12:118626918-118810216,2.0,0.0
"(131310.8, 218794.8]",chr12,187059.0,118626917,HUVEC|chr12:118626523-118626917,118626523,1,chr12,118815032,HUVEC|chr12:118813978-118815032,118813978,118813977.0,118626918.0,chr12,HUVEC|chr12:118626918-118813977,4.0,1.0
"(131310.8, 218794.8]",chr12,182815.0,118627400,HUVEC|chr12:118627389-118627400,118627389,1,chr12,118811275,HUVEC|chr12:118810217-118811275,118810217,118810216.0,118627401.0,chr12,HUVEC|chr12:118627401-118810216,1.0,0.0
"(131310.8, 218794.8]",chr12,186576.0,118627400,HUVEC|chr12:118627389-118627400,118627389,1,chr12,118815032,HUVEC|chr12:118813978-118815032,118813978,118813977.0,118627401.0,chr12,HUVEC|chr12:118627401-118813977,2.0,1.0
"[33835, 131310.8]",chr12,36522.0,120664400,HUVEC|chr12:120663038-120664400,120663038,1,chr12,120703591,HUVEC|chr12:120700924-120703591,120700924,120700923.0,120664401.0,chr12,HUVEC|chr12:120664401-120700923,1.0,0.0
"(305587.4, 495816.4]",chr12,333055.0,123753000,HUVEC|chr12:123752400-123753000,123752400,1,chr12,124087329,HUVEC|chr12:124086057-124087329,124086057,124086056.0,123753001.0,chr12,HUVEC|chr12:123753001-124086056,3.0,5.0
"(305587.4, 495816.4]",chr12,322701.0,123763354,HUVEC|chr12:123762382-123763354,123762382,1,chr12,124087329,HUVEC|chr12:124086057-124087329,124086057,124086056.0,123763355.0,chr12,HUVEC|chr12:123763355-124086056,1.0,4.0
"(131310.8, 218794.8]",chr13,160785.0,21871800,HUVEC|chr13:21871661-21871800,21871661,1,chr13,22033767,HUVEC|chr13:22032587-22033767,22032587,22032586.0,21871801.0,chr13,HUVEC|chr13:21871801-22032586,1.0,0.0
"(495816.4, 1672258]",chr13,664475.0,36908142,HUVEC|chr13:36906620-36908142,36906620,1,chr13,37575721,HUVEC|chr13:37572619-37575721,37572619,37572618.0,36908143.0,chr13,HUVEC|chr13:36908143-37572618,1.0,1.0
"(495816.4, 1672258]",chr13,824061.0,50659720,HUVEC|chr13:50659378-50659720,50659378,1,chr13,51484890,HUVEC|chr13:51483783-51484890,51483783,51483782.0,50659721.0,chr13,HUVEC|chr13:50659721-51483782,1.0,1.0
"(305587.4, 495816.4]",chr13,404575.0,80507825,HUVEC|chr13:80506287-80507825,80506287,1,chr13,80916282,HUVEC|chr13:80912402-80916282,80912402,80912401.0,80507826.0,chr13,HUVEC|chr13:80507826-80912401,7.0,0.0
"(305587.4, 495816.4]",chr13,399683.0,80512717,HUVEC|chr13:80509247-80512717,80509247,1,chr13,80916282,HUVEC|chr13:80912402-80916282,80912402,80912401.0,80512718.0,chr13,HUVEC|chr13:80512718-80912401,6.0,0.0
"(218794.8, 305587.4]",chr13,299613.0,80612787,HUVEC|chr13:80611214-80612787,80611214,1,chr13,80916282,HUVEC|chr13:80912402-80916282,80912402,80912401.0,80612788.0,chr13,HUVEC|chr13:80612788-80912401,5.0,0.0
"(218794.8, 305587.4]",chr13,297012.0,80615388,HUVEC|chr13:80614301-80615388,80614301,1,chr13,80916282,HUVEC|chr13:80912402-80916282,80912402,80912401.0,80615389.0,chr13,HUVEC|chr13:80615389-80912401,4.0,0.0
"(218794.8, 305587.4]",chr13,288701.0,80623699,HUVEC|chr13:80622694-80623699,80622694,1,chr13,80916282,HUVEC|chr13:80912402-80916282,80912402,80912401.0,80623700.0,chr13,HUVEC|chr13:80623700-80912401,3.0,0.0
"(218794.8, 305587.4]",chr13,287800.0,80624600,HUVEC|chr13:80624169-80624600,80624169,1,chr13,80916282,HUVEC|chr13:80912402-80916282,80912402,80912401.0,80624601.0,chr13,HUVEC|chr13:80624601-80912401,2.0,0.0
"(218794.8, 305587.4]",chr13,287720.0,80624680,HUVEC|chr13:80624600-80624680,80624600,1,chr13,80916282,HUVEC|chr13:80912402-80916282,80912402,80912401.0,80624681.0,chr13,HUVEC|chr13:80624681-80912401,1.0,0.0
"(495816.4, 1672258]",chr13,828791.0,109610025,HUVEC|chr13:109609906-109610025,109609906,1,chr13,110439087,HUVEC|chr13:110438818-110439087,110438818,110438817.0,109610026.0,chr13,HUVEC|chr13:109610026-110438817,2.0,0.0
"(495816.4, 1672258]",chr13,828407.0,109610409,HUVEC|chr13:109610298-109610409,109610298,1,chr13,110439087,HUVEC|chr13:110438818-110439087,110438818,110438817.0,109610410.0,chr13,HUVEC|chr13:109610410-110438817,1.0,0.0
"[33835, 131310.8]",chr14,68083.0,21081354,HUVEC|chr14:21081200-21081354,21081200,1,chr14,21153135,HUVEC|chr14:21149439-21153135,21149439,21149438.0,21081355.0,chr14,HUVEC|chr14:21081355-21149438,1.0,0.0
"(218794.8, 305587.4]",chr14,278559.0,23026710,HUVEC|chr14:23024645-23026710,23024645,1,chr14,23308167,HUVEC|chr14:23305271-23308167,23305271,23305270.0,23026711.0,chr14,HUVEC|chr14:23026711-23305270,6.0,4.0
"(218794.8, 305587.4]",chr14,276596.0,23028673,HUVEC|chr14:23026826-23028673,23026826,1,chr14,23308167,HUVEC|chr14:23305271-23308167,23305271,23305270.0,23028674.0,chr14,HUVEC|chr14:23028674-23305270,5.0,4.0
"(218794.8, 305587.4]",chr14,274469.0,23030800,HUVEC|chr14:23030546-23030800,23030546,1,chr14,23308167,HUVEC|chr14:23305271-23308167,23305271,23305270.0,23030801.0,chr14,HUVEC|chr14:23030801-23305270,4.0,4.0
"(218794.8, 305587.4]",chr14,274269.0,23031000,HUVEC|chr14:23030834-23031000,23030834,1,chr14,23308167,HUVEC|chr14:23305271-23308167,23305271,23305270.0,23031001.0,chr14,HUVEC|chr14:23031001-23305270,3.0,4.0
"(218794.8, 305587.4]",chr14,269115.0,23036154,HUVEC|chr14:23035718-23036154,23035718,1,chr14,23308167,HUVEC|chr14:23305271-23308167,23305271,23305270.0,23036155.0,chr14,HUVEC|chr14:23036155-23305270,2.0,4.0
"(218794.8, 305587.4]",chr14,262991.0,23042278,HUVEC|chr14:23040742-23042278,23040742,1,chr14,23308167,HUVEC|chr14:23305271-23308167,23305271,23305270.0,23042279.0,chr14,HUVEC|chr14:23042279-23305270,1.0,4.0
"[33835, 131310.8]",chr14,73526.0,23452875,HUVEC|chr14:23452800-23452875,23452800,1,chr14,23527400,HUVEC|chr14:23526403-23527400,23526403,23526402.0,23452876.0,chr14,HUVEC|chr14:23452876-23526402,1.0,2.0
"(131310.8, 218794.8]",chr14,184813.0,23585016,HUVEC|chr14:23583823-23585016,23583823,1,chr14,23772113,HUVEC|chr14:23769831-23772113,23769831,23769830.0,23585017.0,chr14,HUVEC|chr14:23585017-23769830,3.0,0.0
"(131310.8, 218794.8]",chr14,178440.0,23591389,HUVEC|chr14:23590225-23591389,23590225,1,chr14,23772113,HUVEC|chr14:23769831-23772113,23769831,23769830.0,23591390.0,chr14,HUVEC|chr14:23591390-23769830,2.0,0.0
"(131310.8, 218794.8]",chr14,170490.0,23599339,HUVEC|chr14:23599181-23599339,23599181,1,chr14,23772113,HUVEC|chr14:23769831-23772113,23769831,23769830.0,23599340.0,chr14,HUVEC|chr14:23599340-23769830,1.0,0.0
"[33835, 131310.8]",chr14,93661.0,24805000,HUVEC|chr14:24804800-24805000,24804800,1,chr14,24900346,HUVEC|chr14:24898663-24900346,24898663,24898662.0,24805001.0,chr14,HUVEC|chr14:24805001-24898662,4.0,0.0
"[33835, 131310.8]",chr14,93632.0,24805029,HUVEC|chr14:24805000-24805029,24805000,1,chr14,24900346,HUVEC|chr14:24898663-24900346,24898663,24898662.0,24805030.0,chr14,HUVEC|chr14:24805030-24898662,3.0,0.0
"[33835, 131310.8]",chr14,90461.0,24808200,HUVEC|chr14:24808126-24808200,24808126,1,chr14,24900346,HUVEC|chr14:24898663-24900346,24898663,24898662.0,24808201.0,chr14,HUVEC|chr14:24808201-24898662,2.0,0.0
"[33835, 131310.8]",chr14,89261.0,24809400,HUVEC|chr14:24808400-24809400,24808400,1,chr14,24900346,HUVEC|chr14:24898663-24900346,24898663,24898662.0,24809401.0,chr14,HUVEC|chr14:24809401-24898662,1.0,0.0
"(131310.8, 218794.8]",chr14,209257.0,50788766,HUVEC|chr14:50787540-50788766,50787540,1,chr14,50999518,HUVEC|chr14:50998025-50999518,50998025,50998024.0,50788767.0,chr14,HUVEC|chr14:50788767-50998024,1.0,0.0
"(218794.8, 305587.4]",chr14,289036.0,61928517,HUVEC|chr14:61928200-61928517,61928200,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61928518.0,chr14,HUVEC|chr14:61928518-62217554,8.0,1.0
"(218794.8, 305587.4]",chr14,287401.0,61930152,HUVEC|chr14:61928795-61930152,61928795,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61930153.0,chr14,HUVEC|chr14:61930153-62217554,7.0,1.0
"(218794.8, 305587.4]",chr14,284353.0,61933200,HUVEC|chr14:61932659-61933200,61932659,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61933201.0,chr14,HUVEC|chr14:61933201-62217554,6.0,1.0
"(218794.8, 305587.4]",chr14,279153.0,61938400,HUVEC|chr14:61936587-61938400,61936587,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61938401.0,chr14,HUVEC|chr14:61938401-62217554,5.0,1.0
"(218794.8, 305587.4]",chr14,277165.0,61940388,HUVEC|chr14:61939200-61940388,61939200,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61940389.0,chr14,HUVEC|chr14:61940389-62217554,4.0,1.0
"(218794.8, 305587.4]",chr14,276527.0,61941026,HUVEC|chr14:61940879-61941026,61940879,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61941027.0,chr14,HUVEC|chr14:61941027-62217554,3.0,1.0
"(218794.8, 305587.4]",chr14,275525.0,61942028,HUVEC|chr14:61941545-61942028,61941545,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61942029.0,chr14,HUVEC|chr14:61942029-62217554,2.0,1.0
"(218794.8, 305587.4]",chr14,272004.0,61945549,HUVEC|chr14:61942120-61945549,61942120,1,chr14,62218140,HUVEC|chr14:62217555-62218140,62217555,62217554.0,61945550.0,chr14,HUVEC|chr14:61945550-62217554,1.0,1.0
"[33835, 131310.8]",chr14,93788.0,68067600,HUVEC|chr14:68067400-68067600,68067400,1,chr14,68162688,HUVEC|chr14:68161390-68162688,68161390,68161389.0,68067601.0,chr14,HUVEC|chr14:68067601-68161389,2.0,2.0
"[33835, 131310.8]",chr14,93681.0,68067707,HUVEC|chr14:68067600-68067707,68067600,1,chr14,68162688,HUVEC|chr14:68161390-68162688,68161390,68161389.0,68067708.0,chr14,HUVEC|chr14:68067708-68161389,1.0,2.0
"(495816.4, 1672258]",chr14,567035.0,85426763,HUVEC|chr14:85426087-85426763,85426087,1,chr14,86002162,HUVEC|chr14:85993800-86002162,85993800,85993799.0,85426764.0,chr14,HUVEC|chr14:85426764-85993799,5.0,0.0
"(495816.4, 1672258]",chr14,562969.0,85430829,HUVEC|chr14:85429370-85430829,85429370,1,chr14,86002162,HUVEC|chr14:85993800-86002162,85993800,85993799.0,85430830.0,chr14,HUVEC|chr14:85430830-85993799,4.0,0.0
"(495816.4, 1672258]",chr14,561004.0,85432794,HUVEC|chr14:85432320-85432794,85432320,1,chr14,86002162,HUVEC|chr14:85993800-86002162,85993800,85993799.0,85432795.0,chr14,HUVEC|chr14:85432795-85993799,3.0,0.0
"(495816.4, 1672258]",chr14,551421.0,85442377,HUVEC|chr14:85442233-85442377,85442233,1,chr14,86002162,HUVEC|chr14:85993800-86002162,85993800,85993799.0,85442378.0,chr14,HUVEC|chr14:85442378-85993799,2.0,0.0
"(495816.4, 1672258]",chr14,550801.0,85442997,HUVEC|chr14:85442827-85442997,85442827,1,chr14,86002162,HUVEC|chr14:85993800-86002162,85993800,85993799.0,85442998.0,chr14,HUVEC|chr14:85442998-85993799,1.0,0.0
"(131310.8, 218794.8]",chr15,215579.0,37176400,HUVEC|chr15:37176129-37176400,37176129,1,chr15,37394197,HUVEC|chr15:37391981-37394197,37391981,37391980.0,37176401.0,chr15,HUVEC|chr15:37176401-37391980,2.0,0.0
"(131310.8, 218794.8]",chr15,211979.0,37180000,HUVEC|chr15:37179600-37180000,37179600,1,chr15,37394197,HUVEC|chr15:37391981-37394197,37391981,37391980.0,37180001.0,chr15,HUVEC|chr15:37180001-37391980,1.0,0.0
"[33835, 131310.8]",chr15,115239.0,40337800,HUVEC|chr15:40337600-40337800,40337600,1,chr15,40453938,HUVEC|chr15:40453041-40453938,40453041,40453040.0,40337801.0,chr15,HUVEC|chr15:40337801-40453040,3.0,1.0
"[33835, 131310.8]",chr15,115199.0,40337840,HUVEC|chr15:40337800-40337840,40337800,1,chr15,40453938,HUVEC|chr15:40453041-40453938,40453041,40453040.0,40337841.0,chr15,HUVEC|chr15:40337841-40453040,2.0,1.0
"[33835, 131310.8]",chr15,112428.0,40340611,HUVEC|chr15:40338689-40340611,40338689,1,chr15,40453938,HUVEC|chr15:40453041-40453938,40453041,40453040.0,40340612.0,chr15,HUVEC|chr15:40340612-40453040,1.0,1.0
"(131310.8, 218794.8]",chr15,214982.0,45479000,HUVEC|chr15:45478850-45479000,45478850,1,chr15,45695977,HUVEC|chr15:45693984-45695977,45693984,45693983.0,45479001.0,chr15,HUVEC|chr15:45479001-45693983,3.0,1.0
