label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,119012.0,chr1,3420459,3421842,HUVEC|chr1:3420459-3421842,chr1,3540856,3541719,HUVEC|chr1:3540856-3541719
1,567035.0,chr14,85426087,85426763,HUVEC|chr14:85426087-85426763,chr14,85993800,86002162,HUVEC|chr14:85993800-86002162
1,562969.0,chr14,85429370,85430829,HUVEC|chr14:85429370-85430829,chr14,85993800,86002162,HUVEC|chr14:85993800-86002162
1,561004.0,chr14,85432320,85432794,HUVEC|chr14:85432320-85432794,chr14,85993800,86002162,HUVEC|chr14:85993800-86002162
1,551421.0,chr14,85442233,85442377,HUVEC|chr14:85442233-85442377,chr14,85993800,86002162,HUVEC|chr14:85993800-86002162
1,550801.0,chr14,85442827,85442997,HUVEC|chr14:85442827-85442997,chr14,85993800,86002162,HUVEC|chr14:85993800-86002162
1,215579.0,chr15,37176129,37176400,HUVEC|chr15:37176129-37176400,chr15,37391981,37394197,HUVEC|chr15:37391981-37394197
1,211979.0,chr15,37179600,37180000,HUVEC|chr15:37179600-37180000,chr15,37391981,37394197,HUVEC|chr15:37391981-37394197
1,115239.0,chr15,40337600,40337800,HUVEC|chr15:40337600-40337800,chr15,40453041,40453938,HUVEC|chr15:40453041-40453938
1,115199.0,chr15,40337800,40337840,HUVEC|chr15:40337800-40337840,chr15,40453041,40453938,HUVEC|chr15:40453041-40453938
1,112428.0,chr15,40338689,40340611,HUVEC|chr15:40338689-40340611,chr15,40453041,40453938,HUVEC|chr15:40453041-40453938
1,214982.0,chr15,45478850,45479000,HUVEC|chr15:45478850-45479000,chr15,45693984,45695977,HUVEC|chr15:45693984-45695977
1,212982.0,chr15,45479000,45481000,HUVEC|chr15:45479000-45481000,chr15,45693984,45695977,HUVEC|chr15:45693984-45695977
1,200182.0,chr15,45493600,45493800,HUVEC|chr15:45493600-45493800,chr15,45693984,45695977,HUVEC|chr15:45693984-45695977
1,168419.0,chr15,75060988,75061237,HUVEC|chr15:75060988-75061237,chr15,75229658,75231088,HUVEC|chr15:75229658-75231088
1,187107.0,chr15,75060988,75061237,HUVEC|chr15:75060988-75061237,chr15,75248346,75249708,HUVEC|chr15:75248346-75249708
1,165658.0,chr15,75063880,75063998,HUVEC|chr15:75063880-75063998,chr15,75229658,75231088,HUVEC|chr15:75229658-75231088
1,184346.0,chr15,75063880,75063998,HUVEC|chr15:75063880-75063998,chr15,75248346,75249708,HUVEC|chr15:75248346-75249708
1,159506.0,chr15,75069232,75070150,HUVEC|chr15:75069232-75070150,chr15,75229658,75231088,HUVEC|chr15:75229658-75231088
1,178194.0,chr15,75069232,75070150,HUVEC|chr15:75069232-75070150,chr15,75248346,75249708,HUVEC|chr15:75248346-75249708
1,155338.0,chr15,75073600,75074318,HUVEC|chr15:75073600-75074318,chr15,75229658,75231088,HUVEC|chr15:75229658-75231088
1,174026.0,chr15,75073600,75074318,HUVEC|chr15:75073600-75074318,chr15,75248346,75249708,HUVEC|chr15:75248346-75249708
1,1668608.0,chr15,95226522,95227990,HUVEC|chr15:95226522-95227990,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1648470.0,chr15,95244293,95248128,HUVEC|chr15:95244293-95248128,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1480916.0,chr15,95383394,95383602,HUVEC|chr15:95383394-95383602,chr15,96864520,96874387,HUVEC|chr15:96864520-96874387
1,1478454.0,chr15,95383848,95386064,HUVEC|chr15:95383848-95386064,chr15,96864520,96874387,HUVEC|chr15:96864520-96874387
1,1474677.0,chr15,95386287,95389841,HUVEC|chr15:95386287-95389841,chr15,96864520,96874387,HUVEC|chr15:96864520-96874387
1,1333578.0,chr15,95561600,95563020,HUVEC|chr15:95561600-95563020,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1333249.0,chr15,95563152,95563349,HUVEC|chr15:95563152-95563349,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1067917.0,chr15,95828163,95828681,HUVEC|chr15:95828163-95828681,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1065051.0,chr15,95829452,95831547,HUVEC|chr15:95829452-95831547,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1062347.0,chr15,95832075,95834251,HUVEC|chr15:95832075-95834251,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1055829.0,chr15,95838432,95840769,HUVEC|chr15:95838432-95840769,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,1047550.0,chr15,95843268,95849048,HUVEC|chr15:95843268-95849048,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,794466.0,chr15,96099638,96102132,HUVEC|chr15:96099638-96102132,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,793019.0,chr15,96102522,96103579,HUVEC|chr15:96102522-96103579,chr15,96896600,96898710,HUVEC|chr15:96896600-96898710
1,386137.0,chr15,101429106,101430600,HUVEC|chr15:101429106-101430600,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
1,386130.0,chr15,101430600,101430607,HUVEC|chr15:101430600-101430607,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
1,384537.0,chr15,101431727,101432200,HUVEC|chr15:101431727-101432200,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
1,376852.0,chr15,101439381,101439885,HUVEC|chr15:101439381-101439885,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
1,373411.0,chr15,101442089,101443326,HUVEC|chr15:101442089-101443326,chr15,101816739,101817824,HUVEC|chr15:101816739-101817824
1,159234.0,chr15,101631313,101632656,HUVEC|chr15:101631313-101632656,chr15,101791892,101792971,HUVEC|chr15:101791892-101792971
1,297156.0,chr16,11051165,11052357,HUVEC|chr16:11051165-11052357,chr16,11349515,11350753,HUVEC|chr16:11349515-11350753
1,97861.0,chr16,18980296,18980666,HUVEC|chr16:18980296-18980666,chr16,19078529,19079779,HUVEC|chr16:19078529-19079779
1,83480.0,chr16,18995000,18995047,HUVEC|chr16:18995000-18995047,chr16,19078529,19079779,HUVEC|chr16:19078529-19079779
1,77332.0,chr16,18999814,19001195,HUVEC|chr16:18999814-19001195,chr16,19078529,19079779,HUVEC|chr16:19078529-19079779
1,925334.0,chr16,30959370,30959600,HUVEC|chr16:30959370-30959600,chr16,31884936,31886228,HUVEC|chr16:31884936-31886228
1,919452.0,chr16,30965303,30965482,HUVEC|chr16:30965303-30965482,chr16,31884936,31886228,HUVEC|chr16:31884936-31886228
1,461017.0,chr16,31008200,31008456,HUVEC|chr16:31008200-31008456,chr16,31469475,31472251,HUVEC|chr16:31469475-31472251
1,460073.0,chr16,31008590,31009400,HUVEC|chr16:31008590-31009400,chr16,31469475,31472251,HUVEC|chr16:31469475-31472251
1,459978.0,chr16,31009400,31009495,HUVEC|chr16:31009400-31009495,chr16,31469475,31472251,HUVEC|chr16:31469475-31472251
1,412389.0,chr16,31472400,31472545,HUVEC|chr16:31472400-31472545,chr16,31884936,31886228,HUVEC|chr16:31884936-31886228
1,641548.0,chr16,54320000,54320800,HUVEC|chr16:54320000-54320800,chr16,54962350,54963677,HUVEC|chr16:54962350-54963677
1,144074.0,chr16,57624410,57624600,HUVEC|chr16:57624410-57624600,chr16,57768676,57771072,HUVEC|chr16:57768676-57771072
1,143165.0,chr16,57624600,57625509,HUVEC|chr16:57624600-57625509,chr16,57768676,57771072,HUVEC|chr16:57768676-57771072
1,409699.0,chr16,57624410,57624600,HUVEC|chr16:57624410-57624600,chr16,58034301,58034597,HUVEC|chr16:58034301-58034597
1,408790.0,chr16,57624600,57625509,HUVEC|chr16:57624600-57625509,chr16,58034301,58034597,HUVEC|chr16:58034301-58034597
1,235613.0,chr16,57798214,57798686,HUVEC|chr16:57798214-57798686,chr16,58034301,58034597,HUVEC|chr16:58034301-58034597
1,103119.0,chr16,58058600,58059662,HUVEC|chr16:58058600-58059662,chr16,58162783,58163746,HUVEC|chr16:58162783-58163746
1,101181.0,chr16,58059788,58061600,HUVEC|chr16:58059788-58061600,chr16,58162783,58163746,HUVEC|chr16:58162783-58163746
1,157910.0,chr16,67034200,67035575,HUVEC|chr16:67034200-67035575,chr16,67193487,67194373,HUVEC|chr16:67193487-67194373
1,144885.0,chr16,67047400,67048600,HUVEC|chr16:67047400-67048600,chr16,67193487,67194373,HUVEC|chr16:67193487-67194373
1,142730.0,chr16,67549912,67550969,HUVEC|chr16:67549912-67550969,chr16,67693701,67694893,HUVEC|chr16:67693701-67694893
1,131099.0,chr16,67562233,67562600,HUVEC|chr16:67562233-67562600,chr16,67693701,67694893,HUVEC|chr16:67693701-67694893
1,268975.0,chr16,67699697,67700400,HUVEC|chr16:67699697-67700400,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
1,267643.0,chr16,67701615,67701732,HUVEC|chr16:67701615-67701732,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
1,261058.0,chr16,67706771,67708317,HUVEC|chr16:67706771-67708317,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
1,258375.0,chr16,67710446,67711000,HUVEC|chr16:67710446-67711000,chr16,67969377,67971010,HUVEC|chr16:67969377-67971010
1,267380.0,chr16,68003400,68003407,HUVEC|chr16:68003400-68003407,chr16,68270789,68272157,HUVEC|chr16:68270789-68272157
1,252645.0,chr16,68017449,68018142,HUVEC|chr16:68017449-68018142,chr16,68270789,68272157,HUVEC|chr16:68270789-68272157
1,251626.0,chr16,68018663,68019161,HUVEC|chr16:68018663-68019161,chr16,68270789,68272157,HUVEC|chr16:68270789-68272157
1,106035.0,chr16,84544800,84544948,HUVEC|chr16:84544800-84544948,chr16,84650985,84651800,HUVEC|chr16:84650985-84651800
1,105591.0,chr16,84545300,84545392,HUVEC|chr16:84545300-84545392,chr16,84650985,84651800,HUVEC|chr16:84650985-84651800
1,89025.0,chr16,87811301,87812846,HUVEC|chr16:87811301-87812846,chr16,87901873,87903200,HUVEC|chr16:87901873-87903200
1,88545.0,chr16,87812938,87813326,HUVEC|chr16:87812938-87813326,chr16,87901873,87903200,HUVEC|chr16:87901873-87903200
1,87269.0,chr16,87814018,87814602,HUVEC|chr16:87814018-87814602,chr16,87901873,87903200,HUVEC|chr16:87901873-87903200
1,196103.0,chr17,686200,686600,HUVEC|chr17:686200-686600,chr17,882705,883198,HUVEC|chr17:882705-883198
1,213143.0,chr17,686200,686600,HUVEC|chr17:686200-686600,chr17,899745,901032,HUVEC|chr17:899745-901032
1,258252.0,chr17,1160292,1160397,HUVEC|chr17:1160292-1160397,chr17,1418651,1420740,HUVEC|chr17:1418651-1420740
1,255049.0,chr17,1162655,1163600,HUVEC|chr17:1162655-1163600,chr17,1418651,1420740,HUVEC|chr17:1418651-1420740
1,246095.0,chr17,1171186,1172554,HUVEC|chr17:1171186-1172554,chr17,1418651,1420740,HUVEC|chr17:1418651-1420740
1,331989.0,chr17,1601051,1601288,HUVEC|chr17:1601051-1601288,chr17,1933279,1934170,HUVEC|chr17:1933279-1934170
1,343447.0,chr17,1601051,1601288,HUVEC|chr17:1601051-1601288,chr17,1944737,1946062,HUVEC|chr17:1944737-1946062
1,320477.0,chr17,1612697,1612800,HUVEC|chr17:1612697-1612800,chr17,1933279,1934170,HUVEC|chr17:1933279-1934170
1,331935.0,chr17,1612697,1612800,HUVEC|chr17:1612697-1612800,chr17,1944737,1946062,HUVEC|chr17:1944737-1946062
1,319869.0,chr17,1613051,1613408,HUVEC|chr17:1613051-1613408,chr17,1933279,1934170,HUVEC|chr17:1933279-1934170
1,331327.0,chr17,1613051,1613408,HUVEC|chr17:1613051-1613408,chr17,1944737,1946062,HUVEC|chr17:1944737-1946062
1,360982.0,chr17,17580967,17581059,HUVEC|chr17:17580967-17581059,chr17,17942043,17943517,HUVEC|chr17:17942043-17943517
1,353641.0,chr17,17588107,17588400,HUVEC|chr17:17588107-17588400,chr17,17942043,17943517,HUVEC|chr17:17942043-17943517
1,351841.0,chr17,17588800,17590200,HUVEC|chr17:17588800-17590200,chr17,17942043,17943517,HUVEC|chr17:17942043-17943517
1,345241.0,chr17,17594733,17596800,HUVEC|chr17:17594733-17596800,chr17,17942043,17943517,HUVEC|chr17:17942043-17943517
1,305683.0,chr17,27949914,27950383,HUVEC|chr17:27949914-27950383,chr17,28256068,28257718,HUVEC|chr17:28256068-28257718
1,285266.0,chr17,27965950,27970800,HUVEC|chr17:27965950-27970800,chr17,28256068,28257718,HUVEC|chr17:28256068-28257718
1,79373.0,chr17,31120547,31123694,HUVEC|chr17:31120547-31123694,chr17,31203069,31204253,HUVEC|chr17:31203069-31204253
1,742295.0,chr17,32726263,32726367,HUVEC|chr17:32726263-32726367,chr17,33468664,33469394,HUVEC|chr17:33468664-33469394
1,728356.0,chr17,32739617,32740306,HUVEC|chr17:32739617-32740306,chr17,33468664,33469394,HUVEC|chr17:33468664-33469394
1,727933.0,chr17,32740406,32740729,HUVEC|chr17:32740406-32740729,chr17,33468664,33469394,HUVEC|chr17:33468664-33469394
1,578677.0,chr17,46101800,46102200,HUVEC|chr17:46101800-46102200,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
1,577405.0,chr17,46103200,46103472,HUVEC|chr17:46103200-46103472,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
1,566174.0,chr17,46114463,46114703,HUVEC|chr17:46114463-46114703,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
1,565707.0,chr17,46114809,46115170,HUVEC|chr17:46114809-46115170,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
1,565277.0,chr17,46115262,46115600,HUVEC|chr17:46115262-46115600,chr17,46680879,46682844,HUVEC|chr17:46680879-46682844
1,354472.0,chr17,46301522,46302120,HUVEC|chr17:46301522-46302120,chr17,46656594,46657807,HUVEC|chr17:46656594-46657807
1,355777.0,chr17,46301522,46302120,HUVEC|chr17:46301522-46302120,chr17,46657899,46660007,HUVEC|chr17:46657899-46660007
1,341305.0,chr17,46313108,46315287,HUVEC|chr17:46313108-46315287,chr17,46656594,46657807,HUVEC|chr17:46656594-46657807
1,342610.0,chr17,46313108,46315287,HUVEC|chr17:46313108-46315287,chr17,46657899,46660007,HUVEC|chr17:46657899-46660007
1,333513.0,chr17,46315498,46323079,HUVEC|chr17:46315498-46323079,chr17,46656594,46657807,HUVEC|chr17:46656594-46657807
1,334818.0,chr17,46315498,46323079,HUVEC|chr17:46315498-46323079,chr17,46657899,46660007,HUVEC|chr17:46657899-46660007
1,586760.0,chr17,67576766,67577038,HUVEC|chr17:67576766-67577038,chr17,68163800,68167007,HUVEC|chr17:68163800-68167007
1,586398.0,chr17,67577382,67577400,HUVEC|chr17:67577382-67577400,chr17,68163800,68167007,HUVEC|chr17:68163800-68167007
1,573261.0,chr17,67589679,67590537,HUVEC|chr17:67589679-67590537,chr17,68163800,68167007,HUVEC|chr17:68163800-68167007
1,568618.0,chr17,67593997,67595180,HUVEC|chr17:67593997-67595180,chr17,68163800,68167007,HUVEC|chr17:68163800-68167007
1,309261.0,chr18,3281653,3283787,HUVEC|chr18:3281653-3283787,chr18,3593050,3597480,HUVEC|chr18:3593050-3597480
1,129558.0,chr18,3463035,3463490,HUVEC|chr18:3463035-3463490,chr18,3593050,3597480,HUVEC|chr18:3593050-3597480
1,125446.0,chr18,3465357,3467602,HUVEC|chr18:3465357-3467602,chr18,3593050,3597480,HUVEC|chr18:3593050-3597480
1,337180.0,chr18,9575674,9576123,HUVEC|chr18:9575674-9576123,chr18,9913305,9915647,HUVEC|chr18:9913305-9915647
1,316217.0,chr18,9596947,9597086,HUVEC|chr18:9596947-9597086,chr18,9913305,9915647,HUVEC|chr18:9913305-9915647
1,181336.0,chr18,60804970,60806000,HUVEC|chr18:60804970-60806000,chr18,60987338,60988181,HUVEC|chr18:60987338-60988181
1,180873.0,chr18,60806400,60806463,HUVEC|chr18:60806400-60806463,chr18,60987338,60988181,HUVEC|chr18:60987338-60988181
1,164596.0,chr18,60822400,60822740,HUVEC|chr18:60822400-60822740,chr18,60987338,60988181,HUVEC|chr18:60987338-60988181
1,97017.0,chr19,1286159,1286400,HUVEC|chr19:1286159-1286400,chr19,1383419,1384481,HUVEC|chr19:1383419-1384481
1,87654.0,chr19,1295405,1295763,HUVEC|chr19:1295405-1295763,chr19,1383419,1384481,HUVEC|chr19:1383419-1384481
1,62648.0,chr19,4574332,4576273,HUVEC|chr19:4574332-4576273,chr19,4638923,4640430,HUVEC|chr19:4638923-4640430
1,62521.0,chr19,4576365,4576400,HUVEC|chr19:4576365-4576400,chr19,4638923,4640430,HUVEC|chr19:4638923-4640430
1,140479.0,chr19,34709288,34709400,HUVEC|chr19:34709288-34709400,chr19,34849881,34850702,HUVEC|chr19:34849881-34850702
1,140354.0,chr19,34709400,34709525,HUVEC|chr19:34709400-34709525,chr19,34849881,34850702,HUVEC|chr19:34849881-34850702
1,125375.0,chr19,34723282,34724504,HUVEC|chr19:34723282-34724504,chr19,34849881,34850702,HUVEC|chr19:34849881-34850702
1,36916.0,chr19,45944267,45944387,HUVEC|chr19:45944267-45944387,chr19,45981305,45982591,HUVEC|chr19:45981305-45982591
1,210973.0,chr19,49284200,49284533,HUVEC|chr19:49284200-49284533,chr19,49495508,49497691,HUVEC|chr19:49495508-49497691
1,209706.0,chr19,49285608,49285800,HUVEC|chr19:49285608-49285800,chr19,49495508,49497691,HUVEC|chr19:49495508-49497691
1,228376.0,chr2,9954315,9954445,HUVEC|chr2:9954315-9954445,chr2,10182823,10183262,HUVEC|chr2:10182823-10183262
1,886798.0,chr2,11969290,11969400,HUVEC|chr2:11969290-11969400,chr2,12856200,12859396,HUVEC|chr2:12856200-12859396
1,886784.0,chr2,11969400,11969414,HUVEC|chr2:11969400-11969414,chr2,12856200,12859396,HUVEC|chr2:12856200-12859396
1,886198.0,chr2,11969511,11970000,HUVEC|chr2:11969511-11970000,chr2,12856200,12859396,HUVEC|chr2:12856200-12859396
1,885001.0,chr2,11970800,11971197,HUVEC|chr2:11970800-11971197,chr2,12856200,12859396,HUVEC|chr2:12856200-12859396
1,884737.0,chr2,11971326,11971461,HUVEC|chr2:11971326-11971461,chr2,12856200,12859396,HUVEC|chr2:12856200-12859396
1,545546.0,chr2,12308734,12310652,HUVEC|chr2:12308734-12310652,chr2,12856200,12859396,HUVEC|chr2:12856200-12859396
1,538390.0,chr2,12316694,12317808,HUVEC|chr2:12316694-12317808,chr2,12856200,12859396,HUVEC|chr2:12856200-12859396
1,433157.0,chr2,28176586,28179548,HUVEC|chr2:28176586-28179548,chr2,28612707,28620945,HUVEC|chr2:28612707-28620945
1,430622.0,chr2,28181947,28182083,HUVEC|chr2:28181947-28182083,chr2,28612707,28620945,HUVEC|chr2:28612707-28620945
1,429078.0,chr2,28182298,28183627,HUVEC|chr2:28182298-28183627,chr2,28612707,28620945,HUVEC|chr2:28612707-28620945
1,417274.0,chr2,28195124,28195431,HUVEC|chr2:28195124-28195431,chr2,28612707,28620945,HUVEC|chr2:28612707-28620945
1,309103.0,chr2,28806290,28808147,HUVEC|chr2:28806290-28808147,chr2,29117252,29118760,HUVEC|chr2:29117252-29118760
1,299053.0,chr2,28816997,28818197,HUVEC|chr2:28816997-28818197,chr2,29117252,29118760,HUVEC|chr2:29117252-29118760
1,155339.0,chr2,28816997,28818197,HUVEC|chr2:28816997-28818197,chr2,28973538,28976509,HUVEC|chr2:28973538-28976509
1,395232.0,chr2,43055058,43055360,HUVEC|chr2:43055058-43055360,chr2,43450594,43455287,HUVEC|chr2:43450594-43455287
1,271276.0,chr2,43177866,43179316,HUVEC|chr2:43177866-43179316,chr2,43450594,43455287,HUVEC|chr2:43450594-43455287
1,268498.0,chr2,43181439,43182094,HUVEC|chr2:43181439-43182094,chr2,43450594,43455287,HUVEC|chr2:43450594-43455287
1,261504.0,chr2,43187758,43189088,HUVEC|chr2:43187758-43189088,chr2,43450594,43455287,HUVEC|chr2:43450594-43455287
1,260995.0,chr2,43189216,43189597,HUVEC|chr2:43189216-43189597,chr2,43450594,43455287,HUVEC|chr2:43450594-43455287
1,318911.0,chr2,74055381,74055600,HUVEC|chr2:74055381-74055600,chr2,74374513,74375493,HUVEC|chr2:74374513-74375493
1,326533.0,chr2,122166926,122167031,HUVEC|chr2:122166926-122167031,chr2,122493566,122495046,HUVEC|chr2:122493566-122495046
1,172290.0,chr2,130926951,130927173,HUVEC|chr2:130926951-130927173,chr2,131099465,131101109,HUVEC|chr2:131099465-131101109
1,501617.0,chr2,176999726,177000400,HUVEC|chr2:176999726-177000400,chr2,177502019,177503178,HUVEC|chr2:177502019-177503178
1,495934.0,chr2,177005800,177006083,HUVEC|chr2:177005800-177006083,chr2,177502019,177503178,HUVEC|chr2:177502019-177503178
1,189831.0,chr2,177310607,177312186,HUVEC|chr2:177310607-177312186,chr2,177502019,177503178,HUVEC|chr2:177502019-177503178
1,103468.0,chr2,182652387,182652617,HUVEC|chr2:182652387-182652617,chr2,182756087,182758473,HUVEC|chr2:182756087-182758473
1,101890.0,chr2,182653713,182654195,HUVEC|chr2:182653713-182654195,chr2,182756087,182758473,HUVEC|chr2:182756087-182758473
1,98846.0,chr2,182654807,182657239,HUVEC|chr2:182654807-182657239,chr2,182756087,182758473,HUVEC|chr2:182756087-182758473
1,84819.0,chr2,182669317,182671266,HUVEC|chr2:182669317-182671266,chr2,182756087,182758473,HUVEC|chr2:182756087-182758473
1,77951.0,chr2,182674878,182678134,HUVEC|chr2:182674878-182678134,chr2,182756087,182758473,HUVEC|chr2:182756087-182758473
1,559415.0,chr2,187748483,187750216,HUVEC|chr2:187748483-187750216,chr2,188309633,188313518,HUVEC|chr2:188309633-188313518
1,559139.0,chr2,187750400,187750492,HUVEC|chr2:187750400-187750492,chr2,188309633,188313518,HUVEC|chr2:188309633-188313518
1,558153.0,chr2,187750741,187751478,HUVEC|chr2:187750741-187751478,chr2,188309633,188313518,HUVEC|chr2:188309633-188313518
1,557699.0,chr2,187751835,187751932,HUVEC|chr2:187751835-187751932,chr2,188309633,188313518,HUVEC|chr2:188309633-188313518
1,553251.0,chr2,187755780,187756380,HUVEC|chr2:187755780-187756380,chr2,188309633,188313518,HUVEC|chr2:188309633-188313518
1,260226.0,chr2,197195296,197197400,HUVEC|chr2:197195296-197197400,chr2,197457628,197458467,HUVEC|chr2:197457628-197458467
1,1570084.0,chr2,204973218,204976472,HUVEC|chr2:204973218-204976472,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
1,1569687.0,chr2,204976731,204976869,HUVEC|chr2:204976731-204976869,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
1,1565458.0,chr2,204978382,204981098,HUVEC|chr2:204978382-204981098,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
1,1358806.0,chr2,205186069,205187750,HUVEC|chr2:205186069-205187750,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
1,989556.0,chr2,205556980,205557000,HUVEC|chr2:205556980-205557000,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
1,988756.0,chr2,205557000,205557800,HUVEC|chr2:205557000-205557800,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
1,988749.0,chr2,205557800,205557807,HUVEC|chr2:205557800-205557807,chr2,206546558,206551202,HUVEC|chr2:206546558-206551202
1,109524.0,chr2,219152600,219153000,HUVEC|chr2:219152600-219153000,chr2,219262526,219263032,HUVEC|chr2:219262526-219263032
